AssetType,Pack,Category,SuggestedUse,FileName,AssetPath,ThumbnailPath,RendererCount,Bounds,Notes
"Model","Free Sci-Fi Office Pack","가구·보관","비품창고, 통제실, 조종실 보조 소품","Tray.FBX","Assets/ScifiOfficeLite/Meshes/Office Interior/Tray.FBX","thumbnails/objects/0063_model_Tray_1651f941.png","1","0.81 x 0.24 x 1.34","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 1개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","가구·보관","비품창고, 통제실, 조종실 보조 소품","Tv 32 Inch.FBX","Assets/ScifiOfficeLite/Meshes/Office Interior/Tv/Tv 32 Inch.FBX","thumbnails/objects/0064_model_Tv_32_Inch_0b044349.png","2","1.5 x 0.78 x 0.34","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 2개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","가구·보관","비품창고, 통제실, 조종실 보조 소품","Vase.fbx","Assets/ScifiOfficeLite/Meshes/Office Interior/Vase.fbx","thumbnails/objects/0065_model_Vase_60e7cf90.png","1","0.42 x 1.05 x 0.42","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토."
"Model","Free Sci-Fi Office Pack","가구·보관","비품창고, 통제실, 조종실 보조 소품","Server Rack.FBX","Assets/ScifiOfficeLite/Meshes/Sci-Fi Environment/Server Rack.FBX","thumbnails/objects/0066_model_Server_Rack_64214171.png","8","0.64 x 2.28 x 0.54","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 8개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","기계·구조물","동력실, 무기실, 화물칸 외곽, 복도 보강재","Mechanical Arm 1.FBX","Assets/ScifiOfficeLite/Meshes/Sci-Fi Environment/Mechanical Arm 1.FBX","thumbnails/objects/0067_model_Mechanical_Arm_1_fcfa44d3.png","19","2.76 x 2.03 x 2.3","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 19개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","기계·구조물","동력실, 무기실, 화물칸 외곽, 복도 보강재","Mechanical Claw.fbx","Assets/ScifiOfficeLite/Meshes/Sci-Fi Environment/Mechanical Claw.fbx","thumbnails/objects/0068_model_Mechanical_Claw_16f24c79.png","5","0.38 x 0.53 x 0.31","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 5개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","문","복도, 화물칸, 방 입구, 공통 선체 마감","SciFiDoor.FBX","Assets/ScifiOfficeLite/Meshes/Sci-Fi Environment/SciFiDoor.FBX","thumbnails/objects/0069_model_SciFiDoor_28c668c7.png","3","2.47 x 2.7 x 0.29","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 3개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","벽·패널","복도, 화물칸, 방 입구, 공통 선체 마감","Wall 2 Half.FBX","Assets/ScifiOfficeLite/Meshes/Walls/Wall 2 Half.FBX","thumbnails/objects/0070_model_Wall_2_Half_abc9ee81.png","1","2 x 4 x 0.15","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 1개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","벽·패널","복도, 화물칸, 방 입구, 공통 선체 마감","Wall 2.FBX","Assets/ScifiOfficeLite/Meshes/Walls/Wall 2.FBX","thumbnails/objects/0071_model_Wall_2_4b6b6a5c.png","1","4 x 4 x 0.15","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 1개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","벽·패널","복도, 화물칸, 방 입구, 공통 선체 마감","Wall 4.FBX","Assets/ScifiOfficeLite/Meshes/Walls/Wall 4.FBX","thumbnails/objects/0072_model_Wall_4_79f2c28e.png","1","4 x 4 x 0.15","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 1개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","벽·패널","복도, 화물칸, 방 입구, 공통 선체 마감","Wall Pillar 1.FBX","Assets/ScifiOfficeLite/Meshes/Walls/Wall Pillar 1.FBX","thumbnails/objects/0073_model_Wall_Pillar_1_7c8fb3d9.png","1","0.3 x 4 x 0.22","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 1개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","벽·패널","복도, 화물칸, 방 입구, 공통 선체 마감","Wall Pillar 3.FBX","Assets/ScifiOfficeLite/Meshes/Walls/Wall Pillar 3.FBX","thumbnails/objects/0074_model_Wall_Pillar_3_028de6a3.png","1","0.5 x 4 x 0.5","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 1개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","벽·패널","복도, 화물칸, 방 입구, 공통 선체 마감","Wall Top Piece 1.FBX","Assets/ScifiOfficeLite/Meshes/Walls/Wall Top Piece 1.FBX","thumbnails/objects/0075_model_Wall_Top_Piece_1_e0b0d224.png","1","4 x 0.31 x 0.2","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 1개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","벽·패널","복도, 화물칸, 방 입구, 공통 선체 마감","Wall Top Piece 3.FBX","Assets/ScifiOfficeLite/Meshes/Walls/Wall Top Piece 3.FBX","thumbnails/objects/0076_model_Wall_Top_Piece_3_a4b73bf2.png","1","2 x 0.31 x 0.2","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 1개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","벽·패널","복도, 화물칸, 방 입구, 공통 선체 마감","Wall With Windows Set 10.FBX","Assets/ScifiOfficeLite/Meshes/Walls/Wall With Windows Set 10.FBX","thumbnails/objects/0077_model_Wall_With_Windows_Set_10_43a25b8c.png","4","4 x 2.52 x 0.15","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 7개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","조명","복도, 화물칸, 방 입구, 공통 선체 마감","Ceiling Lights Lo.FBX","Assets/ScifiOfficeLite/Meshes/Lights/Ceiling Lights Lo.FBX","thumbnails/objects/0078_model_Ceiling_Lights_Lo_fe6bf2bb.png","1","1.4 x 0.01 x 0.26","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 1개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Model","Free Sci-Fi Office Pack","터미널·화면","조종실, 통제실, 무기실, 상점/정비 UI 배경 후보","PC 2.FBX","Assets/ScifiOfficeLite/Meshes/Office Interior/Computers/PC 2.FBX","thumbnails/objects/0079_model_PC_2_96b5fc81.png","1","0.28 x 0.5 x 0.5","FBX 원본 모델입니다. 같은 형태의 프리팹이 있으면 프리팹 우선 검토. 원본 머티리얼 1개가 현재 URP 프로젝트에서 미지원입니다. 썸네일은 형태 확인용 중립 재질로 생성했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Chair set T2.mat","Assets/ScifiOfficeLite/Meshes/Materials/Chair set/Chair set T2.mat","thumbnails/materials/0001_material_Chair_set_T2_933e167a.png","0","2048x2048","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Chair set.mat","Assets/ScifiOfficeLite/Meshes/Materials/Chair set/Chair set.mat","thumbnails/materials/0002_material_Chair_set_70a10d2c.png","0","2048x2048","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","DemoSkybox.mat","Assets/ScifiOfficeLite/Meshes/Materials/DemoSkybox.mat","thumbnails/materials/0003_material_DemoSkybox_2deb4690.png","1","1 x 1 x 1","데모/예시 폴더 출처입니다. 실제 적용 전 재확인 필요."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Carpet 2.mat","Assets/ScifiOfficeLite/Meshes/Materials/Ground Mats/Carpet/Carpet 2.mat","thumbnails/materials/0004_material_Carpet_2_0d3a9f2b.png","0","4096x4096","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Door Mat.mat","Assets/ScifiOfficeLite/Meshes/Materials/Ground Mats/Carpet/Door Mat.mat","thumbnails/materials/0005_material_Door_Mat_6673e9ec.png","0","4096x4096","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Concrete Ground 20m.mat","Assets/ScifiOfficeLite/Meshes/Materials/Ground Mats/Concrete/Concrete Ground 20m.mat","thumbnails/materials/0006_material_Concrete_Ground_20m_7346930d.png","0","1024x1024","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Epoxy Ground 20m.mat","Assets/ScifiOfficeLite/Meshes/Materials/Ground Mats/Epoxy/Epoxy Ground 20m.mat","thumbnails/materials/0007_material_Epoxy_Ground_20m_9d482609.png","0","1024x1024","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Grey Door.mat","Assets/ScifiOfficeLite/Meshes/Materials/Interactables and Doors/Doors/Grey Door.mat","thumbnails/materials/0008_material_Grey_Door_ec11f5bc.png","0","2048x2048","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Control Panel.mat","Assets/ScifiOfficeLite/Meshes/Materials/Interactables and Doors/Server, Control, Security panel/Control Panel.mat","thumbnails/materials/0009_material_Control_Panel_2119b0e3.png","0","4096x4096","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Glass.mat","Assets/ScifiOfficeLite/Meshes/Materials/Interactables and Doors/Server, Control, Security panel/Glass.mat","thumbnails/materials/0010_material_Glass_190f7918.png","1","1 x 1 x 1","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 텍스처를 임시 URP 재질에 복사해 생성했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Mechanical arms.mat","Assets/ScifiOfficeLite/Meshes/Materials/Interactables and Doors/Server, Control, Security panel/Mechanical arms.mat","thumbnails/materials/0011_material_Mechanical_arms_29b8ef02.png","0","2048x2048","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","White Light.mat","Assets/ScifiOfficeLite/Meshes/Materials/Lights/White Light.mat","thumbnails/materials/0012_material_White_Light_f2cd9cbe.png","0","2048x2048","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Crates.mat","Assets/ScifiOfficeLite/Meshes/Materials/Table Texture Set/Crates.mat","thumbnails/materials/0013_material_Crates_6f0c6751.png","0","512x512","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Shelf.mat","Assets/ScifiOfficeLite/Meshes/Materials/Table Texture Set/Shelf.mat","thumbnails/materials/0014_material_Shelf_fc87d88f.png","0","512x512","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Table set Glass.mat","Assets/ScifiOfficeLite/Meshes/Materials/Table Texture Set/Table set Glass.mat","thumbnails/materials/0015_material_Table_set_Glass_fce8f173.png","0","2048x2048","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Table Texture Set 1 V2.mat","Assets/ScifiOfficeLite/Meshes/Materials/Table Texture Set/Table Texture Set 1 V2.mat","thumbnails/materials/0016_material_Table_Texture_Set_1_V2_fc057319.png","0","2048x2048","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Table Texture Set 1.mat","Assets/ScifiOfficeLite/Meshes/Materials/Table Texture Set/Table Texture Set 1.mat","thumbnails/materials/0017_material_Table_Texture_Set_1_da52c2ab.png","0","2048x2048","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
"Material","Free Sci-Fi Office Pack","머티리얼","재질 후보, 색감/마모/발광 확인","Table Texture Set 2.mat","Assets/ScifiOfficeLite/Meshes/Materials/Table Texture Set/Table Texture Set 2.mat","thumbnails/materials/0018_material_Table_Texture_Set_2_dd1561ea.png","0","2048x2048","머티리얼 파일입니다. 렌더러 적용 전 셰이더 호환성 확인 필요. 원본 HDRP 계열 머티리얼 설정이 현재 URP 프로젝트와 맞지 않습니다. 썸네일은 연결된 기본 텍스처로 대체했습니다."
